id,lon,lat,name,type,category
5037,27.28711,36.89472,L/CH KÏ,LIMENAR×EIO,Oher public buildings
5038,27.11177,36.66023,L/S NISýROY (L/CH Kþ),LIMENAR×EIO,Oher public buildings
5039,27.10109,36.81467,L/S KARDÜMAINAS (L/CH Kþ),LIMENAR×EIO,Oher public buildings
5040,27.29268,36.88373,A´ L/F (L/CH KÏ),LIMENAR×EIO,Oher public buildings
5041,27.29268,36.88373,L/F MARINAS KÏ,LIMENAR×EIO,Oher public buildings
5042,22.42739,38.43246,L/S LEIPSþN (L/CH LÝROY),LIMENAR×EIO,Oher public buildings
5043,26.79089,37.17026,L/CH LÝROY,LIMENAR×EIO,Oher public buildings
5044,23.89488,38.21997,Y/CH PÜTMOY L/F AGATHONISßOY,LIMENAR×EIO,Oher public buildings
5045,23.66048,37.96295,Y/CH SýMIS,LIMENAR×EIO,Oher public buildings
5046,23.15479,38.95527,PYROSBESTIKI YPIRESIA RODOY,PYROSBESTIKI,Fire department
5047,28.22379,36.44971,PYROSBESTIKI YPIRESIA K/A RODOY,PYROSBESTIKI,Fire department
5048,28.08966,36.40479,PYROSBESTIKI YPIRESIA KÏ,PYROSBESTIKI,Fire department
5049,27.28345,36.89133,PYROSBESTIKI YPIRESIA K/A KÏ,PYROSBESTIKI,Fire department
5050,27.28345,36.89133,PYROSBESTIKO KLIMAKIO LINDOY,PYROSBESTIKI,Fire department
5051,25.06879,39.8826,PYROSBESTIKO KLIMAKIO KARPATHOY,PYROSBESTIKI,Fire department
5052,23.73103,37.98688,ASTYN. D/NSI ZAKYNTHOY,ASTYNOMIA,Police station
5053,25.13853,35.32916,E.D. AEROLIMENA ZAKYNTHOY AFICHEIS,ASTYNOMIA,Police station
5054,25.11184,35.29218,A.T. LAGANA,ASTYNOMIA,Police station
5055,20.89682,37.78573,EISAGGELIA PRÏTODIKÏN ZAKYNTHOY TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5056,23.66087,35.49466,L/S AGßOY NIKOLÜOY BOLIMþN (L/CH ZAKýNTHOY),LIMENAR×EIO,Oher public buildings
5057,23.54281,41.08831,L/CH ZAKýNTHOY,LIMENAR×EIO,Oher public buildings
5058,24.47473,35.36687,PYROSBESTIKI YPIRESIA ZAKYNTHOY,PYROSBESTIKI,Fire department
5059,26.86329,37.1121,PYROSBESTIKO KLIMAKIO ELATEIÏN,PYROSBESTIKI,Fire department
5060,21.43679,37.67425,ASTYN. D/NSI ILEIAS,ASTYNOMIA,Police station
5061,22.47212,38.89448,ASTYN. YPOD. AMALIADAS,ASTYNOMIA,Police station
5062,22.92077,40.65385,A.T. KRESTENÏN ILEIAS,ASTYNOMIA,Police station
5063,21.58704,37.66743,A.T. PELOPIOY ILEIAS,ASTYNOMIA,Police station
5064,21.62729,37.64855,A.T. ARCHAIAS OLYMPIAS ILEIAS,ASTYNOMIA,Police station
5065,21.2375,37.92379,A.T. LECHAINÏN ILEIAS,ASTYNOMIA,Police station
5066,21.26962,37.9105,A.T. ANDRABIDAS ILEIAS,ASTYNOMIA,Police station
5067,21.68401,40.51891,A.T. BARDAS ILEIAS,ASTYNOMIA,Police station
5068,21.9043,37.48485,A.T. ANDRITSAINAS ILEIAS,ASTYNOMIA,Police station
5069,21.64962,37.48644,A.T. ZACHARÏS ILEIAS,ASTYNOMIA,Police station
5070,24.50168,41.26566,A.T. GASTOYNIS ILEIAS,ASTYNOMIA,Police station
5071,21.20624,37.86099,A.T. BARTHOLOMIOY ILEIAS,ASTYNOMIA,Police station
5072,22.96008,40.59645,E.D. LIMENA KATAKOLOY,ASTYNOMIA,Police station
5073,21.7412,38.25153,EISAGGELIA PRÏTODIKÏN ILEIAS TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5074,26.30046,41.19303,EISAGGELIA PRÏTODIKÏN AMALIADOS TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5075,21.30481,37.75514,L/S PALOYKßOY AMALIÜDAS (L/CH KATAKüLOY),LIMENAR×EIO,Oher public buildings
5076,21.39914,37.69108,L/CH KATAKüLOY,LIMENAR×EIO,Oher public buildings
5077,21.14738,37.92159,L/CH KYLLÞNIS,LIMENAR×EIO,Oher public buildings
5078,21.44019,37.67916,PYROSBESTIKI YPIRESIA PYRGOY,PYROSBESTIKI,Fire department
5079,23.82864,41.03017,PYROSBESTIKI YPIRESIA AMALIADAS,PYROSBESTIKI,Fire department
5080,21.26082,37.93793,PYROSBESTIKI YPIRESIA LECHAINÏN,PYROSBESTIKI,Fire department
5081,21.26856,37.90685,PYROSBESTIKI YPIRESIA P/A ANDRABIDAS,PYROSBESTIKI,Fire department
5082,22.50267,37.29074,PYROSBESTIKO KLIMAKIO OLYMPIAS,PYROSBESTIKI,Fire department
5083,23.78291,40.0951,PYROSBESTIKO KLIMAKIO KRESTENÏN,PYROSBESTIKI,Fire department
5084,23.41212,40.04799,PYROSBESTIKO KLIMAKIO AEROSKAFÏN EPITALIOY,PYROSBESTIKI,Fire department
5085,23.59351,40.4864,PYROSBESTIKO KLIMAKIO AEROSKAFÏN ANDRABIDAS,PYROSBESTIKI,Fire department
5086,24.47521,35.36533,TMIMA ALLODAPÏN IGOYMENITSAS,ASTYNOMIA,Police station
5087,20.26553,39.50615,ASTYN. D/NSI THESPRÏTIAS,ASTYNOMIA,Police station
5088,20.96395,39.73295,EISAGGELIA PRÏTODIKÏN THESPRÏTIAS TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5089,23.70389,37.97841,K.L. IGOYMENßTSAS / KEA,LIMENAR×EIO,Oher public buildings
5090,20.19415,39.62349,L/S SAGIÜDAS (K.L. IGOYMENßTSAS),LIMENAR×EIO,Oher public buildings
5091,20.24628,39.40734,L/S SYBüTÏN (K.L. IGOYMENßTSAS),LIMENAR×EIO,Oher public buildings
5092,21.28917,39.27222,PYROSBESTIKI YPIRESIA IGOYMENITSAS,PYROSBESTIKI,Fire department
5093,23.69073,38.02418,PYROSBESTIKI YPIRESIA LIMENA IGOYMENITSAS,PYROSBESTIKI,Fire department
5094,22.39836,39.63258,PYROSBESTIKO KLIMAKIO PARAMYTHIAS,PYROSBESTIKI,Fire department
5095,22.75542,39.71889,PYROSBESTIKO KLIMAKIO FILIATÏN,PYROSBESTIKI,Fire department
5096,20.84933,39.66169,ASTYN. D/NSI IÏANNINÏN,ASTYNOMIA,Police station
5097,20.55906,40.01423,TMIMA SYN.FYL. ANÏ PÏGÏNIOY IÏANNINÏN,ASTYNOMIA,Police station
5098,20.88543,39.62241,A.T. KATSIKA IÏANNINÏN,ASTYNOMIA,Police station
5099,20.64906,39.75374,A.T. ZITSAS IÏANNINÏN,ASTYNOMIA,Police station
5100,20.84014,39.67449,TMIMA METAGÏGÏN IÏANNINÏN,ASTYNOMIA,Police station
5101,21.18259,39.77018,A.T. METSOBOY IÏANNINÏN,ASTYNOMIA,Police station
5102,23.80389,38.06583,E.D. AEROLIMENA IÏANNINÏN,ASTYNOMIA,Police station
5103,20.49311,38.17294,A.T. MERTZANIS,ASTYNOMIA,Police station
5104,21.09704,39.52391,A.T. PRAMANTÏN IÏANNINÏN,ASTYNOMIA,Police station
5105,20.80989,40.21188,A.T. PYRSOGIANNIS IÏANNINÏN,ASTYNOMIA,Police station
5106,20.74889,40.04546,A.T. KONITSAS IÏANNINÏN,ASTYNOMIA,Police station
5107,21.41253,38.62613,A.T. KAKABIAS IÏANNINÏN,ASTYNOMIA,Police station
5108,22.68542,37.3587,TMIMA SYN.FYL. DELBINAKIOY B,ASTYNOMIA,Police station
5109,26.30773,40.95325,A.T. KIPÏN IÏANNINÏN,ASTYNOMIA,Police station
5110,20.84014,39.67449,EISAGGELIA PRÏTODIKÏN IÏANNINÏN TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5111,21.96895,37.22505,2OS PYROSBESTIKOS STATHMOS IÏANNINÏN,PYROSBESTIKI,Fire department
5112,21.66883,37.25123,3OS PYROSBESTIKOS STATHMOS BI.PE. IÏANNINÏN,PYROSBESTIKI,Fire department
5113,21.69654,36.91363,PYROSBESTIKI YPIRESIA KONITSAS,PYROSBESTIKI,Fire department
5114,24.07271,41.14851,PYROSBESTIKO KLIMAKIO DESKATIS,PYROSBESTIKI,Fire department
5115,23.06027,36.50883,PYROSBESTIKO KLIMAKIO METSOBOY,PYROSBESTIKI,Fire department
5116,23.16778,37.4475,PYROSBESTIKO KLIMAKIO MILIÏTADÏN,PYROSBESTIKI,Fire department
5117,20.46517,39.93397,PYROSBESTIKO KLIMAKIO DELBINAKIÏN,PYROSBESTIKI,Fire department
5118,22.39651,38.11853,PYROSBESTIKO KLIMAKIO BOYTSAROY,PYROSBESTIKI,Fire department
5119,19.91958,39.6193,ASTYN. D/NSI KERKYRAS,ASTYNOMIA,Police station
5120,22.58905,38.64043,A.T. MPENITSÏN KERKYRAS,ASTYNOMIA,Police station
5121,19.74023,39.78193,A.T. KAROYSADÏN KERKYRAS,ASTYNOMIA,Police station
5122,20.06317,39.42245,A.T. LEYKIMMIS KERKYRAS,ASTYNOMIA,Police station
5123,19.77444,39.69801,A.T. SKRIPEROY KERKYRAS,ASTYNOMIA,Police station
5124,19.91822,39.62208,A.T. KERKYRAS,ASTYNOMIA,Police station
5125,22.20482,38.52797,A.T. AEROLIMENA KERKYRAS,ASTYNOMIA,Police station
5126,19.88206,39.63656,YPOD/NSI ASFALEIAS KERKYRAS,ASTYNOMIA,Police station
5127,24.03767,38.40976,TMIMA SYN.FYL. PALAIOK/TSAS KERKYRAS,ASTYNOMIA,Police station
5128,22.87674,38.43738,A.T. PACHÏN KERKYRAS,ASTYNOMIA,Police station
5129,23.63333,38.3,TMIMA EGKLIM/KÏN EREYNÏN KERKYRAS,ASTYNOMIA,Police station
5130,19.91958,39.6193,E.D. LIMENA KERKYRAS,ASTYNOMIA,Police station
5131,23.63281,35.3727,EISAGGELIA PRÏTODIKÏN KERKYRAS TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5132,20.72759,38.36341,L/S GAÀOY PACHþN (K.L. KÝRKYRAS),LIMENAR×EIO,Oher public buildings
5133,19.70902,39.67548,L/S PALAIOKASTRßTSAS (K.L. KÝRKYRAS),LIMENAR×EIO,Oher public buildings
5134,27.83351,36.25461,L/S LEYKßMIS KÝRKYRAS (K.L. KÝRKYRAS),LIMENAR×EIO,Oher public buildings
5135,19.91208,39.60335,2OS PYROSBESTIKOS STATHMOS K/A KERKYRAS,PYROSBESTIKI,Fire department
5136,26.2051,39.23171,PYROSBESTIKO KLIMAKIO THYNALIÏN,PYROSBESTIKI,Fire department
5137,26.37262,39.08286,PYROSBESTIKO KLIMAKIO GAÚOY PACHÏN,PYROSBESTIKI,Fire department
5138,26.09209,38.52866,PYROSBESTIKO KLIMAKIO AEROSKAFÏN KERKYRAS,PYROSBESTIKI,Fire department
5139,23.75884,38.00911,ASTYN. D/NSI KEFALLINIAS,ASTYNOMIA,Police station
5140,20.43886,38.19648,A.T. LICHOYRIOY KEFALLINIAS,ASTYNOMIA,Police station
5141,26.05321,37.561,A.T. SAMIS KEFALLINIAS,ASTYNOMIA,Police station
5142,20.48561,38.17813,E.D. AEROLIMENA ARGOSTOLIOY,ASTYNOMIA,Police station
5143,20.72444,38.35464,A.T. ITHAKIS KEFALLINIAS,ASTYNOMIA,Police station
5144,25.15372,35.00635,A.T. ELEIOY PRONNÏN KEFALLINIAS,ASTYNOMIA,Police station
5145,20.48561,38.17813,EISAGGELIA PRÏTODIKÏN KEFALLINIAS TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5146,23.74207,35.32758,L/S SÜMIS (L/CH KEFALLINßAS),LIMENAR×EIO,Oher public buildings
5147,23.57224,37.96608,L/S PüROY KEFALLINßAS (L/CH KEFALLINßAS),LIMENAR×EIO,Oher public buildings
5148,20.43696,38.20129,L/S LICHOYRßOY (L/CH KEFALLINßAS),LIMENAR×EIO,Oher public buildings
5149,20.48561,38.17813,L/CH KEFALLINßAS,LIMENAR×EIO,Oher public buildings
5150,20.71799,38.36312,Y/CH ITHÜKIS L/F PISAETOý,LIMENAR×EIO,Oher public buildings
5151,21.10863,38.30534,Y/CH ITHÜKIS,LIMENAR×EIO,Oher public buildings
5152,20.48561,38.17813,A.E.N./IONßÏN NÞSÏN,LIMENAR×EIO,Oher public buildings
5153,20.49355,38.1694,PYROSBESTIKI YPIRESIA ARGOSTOLIOY,PYROSBESTIKI,Fire department
5154,19.81843,39.79138,PYROSBESTIKO KLIMAKIO SAMIS,PYROSBESTIKI,Fire department
5155,20.18734,39.19562,PYROSBESTIKO KLIMAKIO ITHAKIS,PYROSBESTIKI,Fire department
5156,23.69015,38.00939,ASTYN. D/NSI KORINTHIAS,ASTYNOMIA,Police station
5157,22.97912,37.95872,A.T. LOYTRAKIOY KORINTHIAS,ASTYNOMIA,Police station
5158,23.14092,37.92879,A.T. AGIÏN THEODÏRÏN KORINTHIAS,ASTYNOMIA,Police station
5159,22.92633,37.93911,A.T. KIATOY KORINTHIAS,ASTYNOMIA,Police station
5160,23.75607,38.03169,A.T. CHYLOKASTROY KORINTHIAS,ASTYNOMIA,Police station
5161,22.66898,37.81604,A.T. NEMEAS KORINTHIAS,ASTYNOMIA,Police station
5162,22.43335,38.8999,A.T. BRACHATIOY KORINTHIAS,ASTYNOMIA,Police station
5163,22.34086,37.9338,A.T. GKOYRAS KORINTHIAS,ASTYNOMIA,Police station
5164,22.74944,38.01432,T.TR.AYT. KORINTHIAS,ASTYNOMIA,Police station
5165,22.9322,37.93967,EISAGGELIA PRÏTODIKÏN KORINTHOY TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5166,23.083,37.9167,L/CH ISTHMßAS A´ L/T AGßÏN THEODþRÏN (MOTOR OIL),LIMENAR×EIO,Oher public buildings
5167,22.98639,37.91278,L/CH ISTHMßAS,LIMENAR×EIO,Oher public buildings
5168,22.75142,38.01112,L/S KIÜTOY (L/CH KORßNTHOY),LIMENAR×EIO,Oher public buildings
5169,22.93211,37.94286,L/CH KORßNTHOY,LIMENAR×EIO,Oher public buildings
5170,20.75051,38.96099,PYROSBESTIKI YPIRESIA KORINTHOY,PYROSBESTIKI,Fire department
5171,22.81514,39.28005,PYROSBESTIKI YPIRESIA SYKIÏNOS (KIATOY),PYROSBESTIKI,Fire department
5172,21.26082,37.93793,PYROSBESTIKO KLIMAKIO EYRÏSTINIS (ROZENÏN),PYROSBESTIKI,Fire department
5173,24.94291,37.44465,ASTYN. D/NSI KYKLADÏN,ASTYNOMIA,Police station
5174,24.9369,37.83715,A.T. ANDROY KYKLADÏN,ASTYNOMIA,Police station
5175,25.32855,37.44639,A.T. MYKONOY KYKLADÏN,ASTYNOMIA,Police station
5176,25.1652,37.57734,A.T. TINOY KYKLADÏN,ASTYNOMIA,Police station
5177,24.42328,36.74389,A.T. MILOY KYKLADÏN,ASTYNOMIA,Police station
5178,25.28221,36.72337,A.T. IOY KYKLADÏN,ASTYNOMIA,Police station
5179,23.75305,37.96757,A.T. NACHOY KYKLADÏN,ASTYNOMIA,Police station
5180,25.15081,37.08594,A.T. PAROY KYKLADÏN,ASTYNOMIA,Police station
5181,24.31037,37.60758,A.T. KEAS KYKLADÏN,ASTYNOMIA,Police station
5182,25.43115,36.41818,A.T. THIRAS KYKLADÏN,ASTYNOMIA,Police station
5183,25.4807,36.41242,E.D. AEROLIMENA THIRAS,ASTYNOMIA,Police station
5184,22.43902,38.89598,E.D. AEROLIMENA MYKONOY,ASTYNOMIA,Police station
5185,24.94285,37.44474,EISAGGELIA PRÏTODIKÏN SYROY TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5186,23.70688,37.95148,EISAGGELIA PRÏTODIKÏN NACHOY TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5187,25.13853,35.32916,L/S GAYRßOY (L/CH ANDROY),LIMENAR×EIO,Oher public buildings
5188,23.75884,38.00911,L/CH ANDROY,LIMENAR×EIO,Oher public buildings
5189,25.43167,36.42,L/CH THÞRAS,LIMENAR×EIO,Oher public buildings
5190,25.86403,36.82617,L/S KATAPüLÏN AMORGOý (L/CH NÜCHOY),LIMENAR×EIO,Oher public buildings
5191,22.44461,38.89467,L/F AIGIÜLIS AMORGOý (L/S KATAPüLÏN AMORGOý),LIMENAR×EIO,Oher public buildings
5192,25.37558,37.10682,L/CH NÜCHOY,LIMENAR×EIO,Oher public buildings
5193,25.04067,36.98843,L/S ANTIPÜROY (L/CH PÜROY),LIMENAR×EIO,Oher public buildings
5194,22.06955,40.63061,L/CH PÜROY L/F NÜOYSAS,LIMENAR×EIO,Oher public buildings
5195,24.91609,37.46349,L/CH SýROY,LIMENAR×EIO,Oher public buildings
5196,23.56657,37.96475,L/S FOLÝGANDROY (Y/CH IOY),LIMENAR×EIO,Oher public buildings
5197,22.94009,39.37586,Y/CH IOY,LIMENAR×EIO,Oher public buildings
5198,24.39719,37.39034,L/S KýTHNOY (Y/CH MÞLOY),LIMENAR×EIO,Oher public buildings
5199,24.51467,37.14245,L/S SÝRIFOY (Y/CH MÞLOY),LIMENAR×EIO,Oher public buildings
5200,24.67678,36.98831,L/S SßFNOY (Y/CH MÞLOY),LIMENAR×EIO,Oher public buildings
5201,23.70733,38.0217,Y/CH TÞNOY,LIMENAR×EIO,Oher public buildings
5202,24.91609,37.46349,A.E.N./SýROY,LIMENAR×EIO,Oher public buildings
5203,23.62264,37.94545,PYROSBESTIKO KLIMAKIO AIGINAS,PYROSBESTIKI,Fire department
5204,23.71165,37.94746,PYROSBESTIKO KLIMAKIO ANDROY,PYROSBESTIKI,Fire department
5205,23.71665,37.97918,PYROSBESTIKO KLIMAKIO PAROY,PYROSBESTIKI,Fire department
5206,23.70518,38.00342,PYROSBESTIKO KLIMAKIO NACHOY,PYROSBESTIKI,Fire department
5207,23.83047,38.01374,PYROSBESTIKO KLIMAKIO THIRAS (SANTORINIS),PYROSBESTIKI,Fire department
5208,23.67876,37.9844,L/S KIMþLOY (Y/CH MÞLOY) (DEN EºNAI EPANDRÏMENO),LIMENAR×EIO,Oher public buildings
5209,22.43258,37.0743,ASTYN. D/NSI LAKÏNIAS,ASTYNOMIA,Police station
5210,22.38162,36.66606,A.T. AREOPOLIS LAKÏNIAS,ASTYNOMIA,Police station
5211,22.41339,39.63424,A.T. GYTHEIOY LAKÏNIAS,ASTYNOMIA,Police station
5212,22.57146,36.88442,A.T. KROKEÏN LAKÏNIAS,ASTYNOMIA,Police station
5213,22.66432,36.8521,A.T. SKALAS LAKÏNIAS,ASTYNOMIA,Police station
5214,22.87674,38.43738,A.T. BLACHIÏTI LAKÏNIAS,ASTYNOMIA,Police station
5215,22.85342,36.80451,A.T. MOLAÏN LAKÏNIAS,ASTYNOMIA,Police station
5216,22.93913,40.65344,A.T. NEAPOLIS LAKÏNIAS,ASTYNOMIA,Police station
5217,22.39825,37.07971,EISAGGELIA PRÏTODIKÏN SPARTIS TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5218,21.41003,38.62609,EISAGGELIA PRÏTODIKÏN GYTHEIOY TMIMA POINIKOY MITRÏOY,EIS.PRÏTODIKÏN,Court buildings
5219,25.87318,40.84881,L/S MONEMBÜSIAS (L/CH NEÜPOLIS BOIþN),LIMENAR×EIO,Oher public buildings
5220,22.72676,37.63149,L/CH NEÜPOLIS BOIþN,LIMENAR×EIO,Oher public buildings
5221,23.67741,38.0384,A.T. KYTHIRÏN,ASTYNOMIA,Police station
5222,22.203,40.52605,L/S KAPSALßOY KYTHÞRÏN (L/CH NEÜPOLIS BOIþN),LIMENAR×EIO,Oher public buildings
5223,22.93821,39.36468,L/S AGßAS PELAGßAS (L/CH NEÜPOLIS BOIþN),LIMENAR×EIO,Oher public buildings
5224,22.94461,40.63935,L/F DIAKOFTßOY (N. BOIþN),LIMENAR×EIO,Oher public buildings
5225,22.4115,40.7931,PYROSBESTIKI YPIRESIA SPARTIS,PYROSBESTIKI,Fire department
5226,24.15226,41.15044,PYROSBESTIKI YPIRESIA GYTHEIOY,PYROSBESTIKI,Fire department
5227,22.04527,40.80146,PYROSBESTIKI YPIRESIA MOLAÏN,PYROSBESTIKI,Fire department
5228,20.89731,37.78415,PYROSBESTIKI YPIRESIA AREOPOLIS,PYROSBESTIKI,Fire department
